PEDIDO_ID;DATA_PEDIDO;CLIENTE_ID;OBRA_ID;USINA_ID;TIPOCONCRETO_ID;M3_PEDIDO;STATUS;PRECO_UNITARIO;M3_ENTREGUE;HORA_SAIDA;HORA_CHEGADA;MOTIVO_ATRASO
541;2021-12-27;1534;1773;22;1;29.03;ENTREGUE;376.37;26.456804787569148;15:16:08;10:40:17;
356;2024-01-16;1256;1168;90;4;31.34;ENTREGUE;291.17;31.4263755172947;05:53:50;04:28:57;
767;2022-04-20;69;1396;39;4;43.57;ENTREGUE;413.51;45.21334285973514;09:42:15;05:26:07;
1622;2023-03-25;473;2032;82;3;36.18;ENTREGUE;395.87;34.707530675688155;22:21:53;21:26:43;
1322;2024-07-23;1307;1499;77;4;17.68;ATRASADO;360.24;16.315418465570634;11:39:51;12:09:14;Clima
1768;2022-07-14;1635;696;17;4;19.43;ENTREGUE;322.88;19.855412467188494;04:51:17;23:54:13;
390;2024-03-06;342;367;65;1;46.5;ENTREGUE;440.24;48.30663482946041;14:07:10;18:13:51;
166;2022-11-20;176;2591;71;4;49.9;ENTREGUE;354.16;50.522440948264176;02:32:15;13:50:34;
1536;2025-05-31;389;2768;57;3;16.15;ENTREGUE;439.64;15.288364093273728;02:35:52;02:33:42;
1175;2024-02-18;822;178;17;2;27.35;ATRASADO;291.88;25.658753792376302;00:34:05;00:59:24;Manutenção
519;2024-01-27;868;1699;63;1;30.02;ENTREGUE;409.3;27.777523359479382;00:58:39;06:55:54;
1010;2025-01-31;1335;69;26;4;16.77;ENTREGUE;368.89;16.46169837576359;07:16:30;14:23:41;
465;2025-02-08;46;884;11;4;7.6;ENTREGUE;283.03;7.678275823315808;21:09:21;09:22:27;
140;2024-11-17;775;1176;93;4;28.53;ENTREGUE;378.38;29.142114077098025;03:49:29;08:03:04;
1648;2023-07-09;1439;1631;53;4;30.92;ENTREGUE;364.16;29.999807184209654;22:36:29;22:27:20;
977;2025-02-10;1627;361;16;3;40.08;ENTREGUE;374.63;37.26283344376798;18:56:24;17:08:16;
950;2021-01-23;144;1969;47;1;13.72;ENTREGUE;451.58;12.420342425083234;07:31:51;18:45:34;
1201;2024-12-15;648;2332;9;2;30.52;ENTREGUE;334.67;31.899197966876315;02:06:25;07:53:36;
1305;2023-12-13;1553;2062;77;2;28.5;ENTREGUE;338.02;27.02910666028689;18:51:51;15:29:11;
1087;2022-12-05;401;1245;24;3;46.17;ENTREGUE;294.44;47.6861649204932;15:27:12;15:15:31;
1755;2024-11-15;145;2016;8;3;38.56;ENTREGUE;315.13;35.99632043204263;03:52:30;17:33:28;
1416;2023-10-14;829;1679;75;1;22.1;ENTREGUE;404.12;20.265282637144498;14:27:00;22:50:14;
1111;2024-06-23;600;15;93;1;15.63;ENTREGUE;294.57;14.975567722212158;10:54:23;11:53:19;
1392;2022-01-16;1413;161;55;4;27.8;ATRASADO;384.62;27.340327331097534;06:41:05;18:25:47;Manutenção
862;2023-06-11;1985;1031;26;1;37.66;ENTREGUE;477.86;37.49808057083332;16:52:40;14:28:37;
616;2024-05-06;874;2567;33;1;46.83;ENTREGUE;431.96;43.13562091957537;04:57:21;04:59:21;
1354;2024-10-05;1087;1520;9;2;27.03;ENTREGUE;378.54;25.41755165242915;09:20:21;05:12:02;
4;2025-07-14;706;2206;95;3;21.02;ENTREGUE;349.0;21.135721711642177;01:36:26;16:10:48;
237;2024-08-15;1965;2910;1;4;24.96;ENTREGUE;334.42;24.83381722266513;07:21:31;23:31:01;
167;2021-04-16;867;16;5;3;33.19;ENTREGUE;328.76;31.81078065098606;19:35:10;17:39:45;
1894;2023-12-27;1463;1778;2;2;31.63;ENTREGUE;419.97;33.04514346039321;14:37:06;13:03:32;
1485;2021-12-30;1775;140;63;4;13.01;ATRASADO;336.68;13.239647127865178;21:44:25;07:13:03;Trânsito
1452;2023-02-02;1651;1502;35;4;24.78;ENTREGUE;327.55;23.713637051061;06:46:37;22:24:50;
1537;2025-08-20;362;1504;69;1;20.05;ENTREGUE;311.12;19.644710423872365;00:10:20;03:31:17;
598;2024-10-20;908;1930;94;2;39.86;ENTREGUE;398.46;38.12994100732525;17:42:26;02:12:25;
1086;2023-07-16;101;1365;49;1;48.56;ENTREGUE;373.79;44.85614481379897;02:37:35;05:39:05;
805;2024-02-26;588;1523;21;2;5.83;ENTREGUE;374.28;5.754747153609996;13:27:16;05:38:47;
1435;2021-01-02;607;1823;32;3;25.72;ENTREGUE;424.89;25.803012217064875;21:18:01;05:26:03;
556;2023-11-29;1533;848;1;3;15.06;ENTREGUE;379.23;13.5954007702703;16:45:18;21:19:58;
1411;2025-04-26;408;1520;3;3;13.31;ENTREGUE;361.76;12.320024466682897;02:12:27;05:18:29;
1760;2025-03-10;1028;13;4;1;23.39;ENTREGUE;465.19;21.928474702926586;22:30:10;01:54:39;
1105;2025-06-25;502;1893;26;3;35.02;ENTREGUE;402.91;35.52768066069924;06:20:40;19:10:09;
1371;2021-11-18;1310;1232;17;3;26.8;ENTREGUE;394.31;25.381901857977958;04:05:46;08:36:15;
1093;2022-02-08;1675;588;50;3;11.32;ENTREGUE;350.39;11.361383644912987;19:38:05;18:26:39;
869;2021-01-03;1734;1439;8;4;43.65;ENTREGUE;331.35;42.52795197270815;16:02:22;20:10:02;
213;2024-05-16;1453;2531;77;1;33.85;ENTREGUE;364.53;32.94139712168997;19:23:52;00:05:29;
1595;2025-06-10;1404;767;75;4;5.59;ENTREGUE;386.05;5.162976596652927;12:57:55;12:30:56;
1766;2022-08-21;1539;601;41;4;24.27;ENTREGUE;373.21;22.620703728490344;00:04:52;16:14:58;
1806;2022-03-23;1607;615;60;1;13.98;ENTREGUE;417.65;14.209416868968933;16:50:30;07:49:20;
1846;2023-07-01;1001;2317;46;4;30.06;ENTREGUE;295.2;31.14338879514267;12:50:08;02:23:59;
1388;2024-04-29;557;2697;87;2;26.01;ATRASADO;318.85;25.016989179787682;04:09:30;21:57:30;Trânsito
1531;2021-12-07;1240;2513;26;1;37.44;ENTREGUE;404.99;35.555750126675086;05:51:51;21:53:48;
1838;2025-04-02;107;1404;70;1;9.15;ENTREGUE;470.35;8.779850963961414;09:07:25;01:01:07;
1424;2024-01-23;1827;2;45;1;22.39;ENTREGUE;405.23;22.766589325200098;02:02:18;19:37:51;
801;2025-06-27;82;1657;76;2;8.48;ENTREGUE;294.47;8.652538207295677;17:45:31;12:50:40;
1579;2023-08-23;601;1183;61;2;45.61;ENTREGUE;312.43;41.452364521032784;12:00:09;13:35:16;
903;2024-07-04;591;1435;72;4;36.74;ENTREGUE;292.01;34.011762575306655;21:13:23;21:14:01;
1747;2023-11-12;1239;1867;63;2;32.55;ENTREGUE;283.53;33.16101920180402;02:55:36;09:35:34;
1434;2024-03-10;1422;2595;26;2;46.1;ENTREGUE;412.87;45.98266223896526;10:39:04;22:35:57;
1374;2023-09-14;1332;2312;88;2;20.59;ENTREGUE;479.22;20.431892084152473;22:28:21;17:39:31;
709;2024-05-18;1094;1560;8;1;22.42;ENTREGUE;437.62;21.53256760619399;13:54:17;00:42:10;
462;2023-05-27;461;1666;11;2;29.19;ENTREGUE;484.39;28.216287220817485;21:24:01;04:36:20;
1676;2021-12-24;55;2564;8;3;16.8;ENTREGUE;358.46;16.697339222594785;02:29:38;23:30:22;
732;2024-06-18;1403;322;74;1;9.65;ENTREGUE;448.91;10.003116157367836;22:48:04;04:25:17;
836;2023-04-11;1930;1147;40;2;11.61;ENTREGUE;306.41;10.880908892418303;00:48:29;09:39:33;
255;2023-08-23;1358;1011;71;3;41.87;ENTREGUE;464.38;43.19090941471052;19:10:33;02:40:24;
494;2021-03-15;678;1131;85;4;32.28;ENTREGUE;473.13;33.79487011134061;03:36:53;15:54:28;
1421;2021-09-29;1112;1002;3;2;12.46;ENTREGUE;301.37;12.15531117675743;01:25:54;23:40:41;
955;2022-08-03;1290;1984;90;4;19.14;ENTREGUE;323.26;18.795606497291992;20:01:25;03:25:28;
1026;2021-10-20;357;2470;43;1;39.84;ATRASADO;292.65;41.79908607425384;11:42:58;09:51:12;Manutenção
999;2021-03-29;1913;27;49;4;5.74;ENTREGUE;393.11;5.5708996940458775;19:18:51;11:05:40;
